AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index,label,probability
4308.21,4014.87,4268.72,4134.87,4347.18,4615.9,4042.56,4608.21,4198.97,4225.13,4205.64,4275.9,4609.74,4354.87,175,1,0.809872189
4291.28,3990.26,4263.08,4119.49,4327.18,4616.41,4075.9,4613.85,4212.31,4234.87,4194.87,4281.54,4604.1,4358.97,176,0,0.645972785
4272.82,4010.77,4230.26,4103.08,4328.72,4607.18,4066.15,4608.72,4190.77,4216.92,4190.26,4260,4595.38,4333.33,177,0,0.857704094
4312.82,4039.49,4266.67,4141.03,4335.38,4582.05,4084.62,4609.23,4186.67,4222.56,4200.51,4288.21,4598.97,4360,178,0,0.688392691
4287.69,4027.69,4259.49,4112.82,4345.64,4621.03,4109.23,4627.18,4214.36,4230.77,4218.97,4284.62,4615.38,4347.69,179,1,0.876136232
4303.08,4002.05,4263.59,4108.21,4338.97,4616.92,4059.49,4623.59,4210.26,4235.9,4182.05,4283.59,4609.74,4367.18,180,0,0.808119399
4291.28,4016.92,4252.82,4119.49,4343.08,4620.51,4062.56,4625.64,4211.79,4232.31,4217.44,4276.41,4613.85,4348.72,181,0,0.847145853
4274.87,3985.64,4241.03,4116.92,4316.92,4598.97,4057.95,4587.69,4172.31,4195.38,4169.23,4242.05,4564.62,4333.85,182,1,0.85633124
4324.1,4020.51,4297.95,4163.59,4377.44,4654.87,4104.62,4649.74,4234.36,4256.41,4213.33,4307.18,4635.38,4385.13,183,1,0.676747597
4297.95,4043.59,4272.31,4123.08,4350.77,4624.1,4066.15,4616.41,4212.31,4239.49,4212.31,4281.03,4609.74,4350.77,184,0,0.905282963
4286.67,4005.64,4262.56,4120.51,4347.69,4625.64,4066.15,4612.31,4201.03,4235.9,4208.72,4270.77,4609.74,4348.21,185,0,0.857809031
4397.44,4095.9,4299.49,4155.38,4334.36,4603.08,4058.46,4589.23,4174.87,4180.51,4166.15,4286.15,4554.87,4411.28,186,1,0.795824585
4292.82,4001.03,4261.54,4103.08,4336.92,4621.03,4053.33,4622.56,4195.38,4229.74,4175.38,4274.36,4598.97,4357.95,187,0,0.733018348
4292.82,4037.95,4268.72,4120.51,4361.03,4638.97,4089.23,4640.51,4223.59,4245.13,4211.28,4292.31,4582.56,4358.46,188,0,0.864384042
4285.64,3965.64,4260,4126.15,4343.08,4632.31,4054.36,4618.97,4211.79,4226.67,4196.41,4273.33,4580.51,4339.49,189,0,0.834257919
4281.54,4000,4246.67,4094.87,4342.56,4614.87,4058.97,4612.31,4195.9,4229.23,4204.62,4278.97,4630.77,4356.41,190,0,0.559181584
4278.46,3976.92,4248.72,4097.44,4332.82,4601.54,4046.67,4604.1,4185.13,4229.74,4191.28,4257.44,4588.21,4348.21,191,0,0.704632651
4323.08,4028.72,4309.74,4137.44,4357.95,4659.49,4097.44,4631.79,4211.28,4249.74,4220.51,4283.59,4623.59,4372.31,192,0,0.527286849
4327.18,4037.44,4267.18,4111.28,4343.59,4627.18,4086.15,4610.26,4199.49,4235.38,4192.82,4284.1,4591.79,4372.82,193,0,0.84262745
4338.46,4035.38,4298.97,4151.28,4386.67,4662.56,4092.31,4644.1,4240.51,4284.62,4260.51,4317.44,4653.33,4403.59,194,1,0.770492865
4482.56,4132.31,4308.21,4168.72,4330.77,4583.59,4068.72,4588.72,4185.13,4237.95,4282.05,4349.23,4744.62,4535.38,195,0,0.999953593
4276.92,3972.31,4247.69,4105.13,4319.49,4616.41,4083.08,4609.74,4201.54,4226.67,4192.82,4277.95,4580,4352.31,196,0,0.626657479
4465.13,4144.62,4312.82,4171.79,4331.28,4586.15,4068.72,4602.56,4194.87,4219.49,4216.92,4310.26,4641.54,4485.64,197,0,0.99705827
4309.74,4003.59,4263.08,4124.62,4340,4617.95,4075.38,4606.15,4202.05,4238.97,4213.33,4287.18,4620,4364.62,198,1,0.533159667
4409.23,4127.69,4297.44,4160.51,4347.18,4604.1,4054.36,4584.62,4175.38,4202.56,4202.05,4295.38,4617.95,4431.28,199,1,0.913465629
4267.69,3990.77,4264.1,4111.79,4335.38,4620,4074.36,4602.56,4191.28,4204.1,4161.54,4272.31,4536.92,4320.51,200,0,0.90523513
4309.74,4019.49,4261.03,4126.67,4341.54,4630.26,4080,4605.13,4196.41,4254.36,4207.18,4287.69,4612.31,4384.62,201,0,0.823234297
4295.38,3983.59,4276.92,4110.26,4361.03,4637.95,4092.31,4633.85,4218.97,4245.13,4224.62,4291.28,4631.28,4383.59,202,1,0.655361773
4293.33,3998.46,4265.13,4120,4328.72,4609.23,4048.72,4607.69,4181.03,4226.67,4197.95,4276.41,4578.97,4353.33,203,1,0.656800913
4279.49,3953.85,4250.77,4082.56,4315.9,4595.38,4085.64,4618.97,4203.59,4228.21,4214.87,4278.97,4631.28,4381.54,204,1,0.917261885
4284.62,4014.36,4274.36,4122.05,4337.95,4614.87,4052.31,4611.79,4200.51,4237.95,4210.26,4291.28,4627.69,4342.56,205,1,0.543441539
4311.79,4010.77,4256.92,4120,4320,4602.05,4063.08,4600,4178.97,4219.49,4190.77,4273.85,4604.1,4373.33,206,1,0.813903886
4280,3993.85,4258.46,4128.72,4332.31,4614.36,4058.46,4617.95,4214.36,4227.69,4201.03,4267.69,4598.46,4346.67,207,0,0.863328782
4271.28,3972.31,4247.18,4117.44,4333.33,4604.62,4055.9,4613.33,4187.69,4226.15,4198.97,4269.23,4581.54,4328.72,208,0,0.923509568
4306.67,4003.08,4266.15,4132.31,4349.74,4628.72,4078.97,4632.82,4201.03,4229.74,4214.36,4288.21,4625.13,4371.79,209,0,0.610176638
4377.44,4034.87,4329.74,4188.21,4392.31,4667.69,4119.49,4661.54,4244.1,4265.13,4201.54,4322.56,4611.79,4398.46,210,1,0.902738163
4283.08,4001.03,4245.13,4117.44,4327.69,4614.36,4041.03,4600.51,4198.97,4228.72,4195.9,4261.54,4618.97,4333.33,211,1,0.736485494
4238.46,3994.36,4236.92,4095.9,4334.87,4613.85,4061.03,4607.18,4161.03,4205.13,4163.59,4253.85,4533.33,4261.54,212,0,0.973876891
4303.59,4002.05,4252.82,4112.82,4344.62,4620,4060.51,4609.23,4204.1,4239.49,4198.97,4270.77,4610.77,4354.87,213,0,0.770152102
4283.59,3978.46,4264.1,4091.28,4350.77,4624.1,4081.54,4612.82,4204.62,4240.51,4212.31,4285.13,4603.59,4365.64,214,0,0.516237401
4306.15,3985.64,4271.28,4115.9,4336.92,4612.82,4071.79,4632.31,4216.41,4239.49,4211.28,4289.74,4596.41,4364.1,215,1,0.82427799
4302.56,4060,4271.28,4135.9,4356.41,4633.85,4074.87,4613.85,4209.23,4232.31,4198.97,4283.59,4618.97,4358.46,216,0,0.939805487
4310.77,3995.38,4276.92,4137.95,4349.23,4633.33,4062.05,4624.62,4206.67,4249.23,4223.59,4291.28,4619.49,4368.72,217,0,0.639040477
4294.87,3992.82,4273.85,4116.92,4335.9,4617.95,4048.72,4600.51,4192.82,4237.95,4170.77,4270.77,4603.08,4361.03,218,0,0.864989054
4300.51,4003.08,4262.56,4132.31,4348.72,4630.77,4055.9,4623.08,4216.92,4237.44,4207.69,4272.31,4596.92,4355.38,219,0,0.910206592
4291.79,4017.95,4257.95,4109.23,4342.05,4630.77,4059.49,4617.44,4194.87,4225.13,4193.85,4267.69,4597.44,4335.9,220,0,0.920207542
4215.38,3967.69,4214.36,4094.36,4331.79,4614.87,4074.36,4610.77,4204.62,4214.36,4171.28,4241.54,4547.69,4290.77,221,0,0.89200881
4280,3958.97,4230.26,4104.1,4323.08,4614.36,4071.79,4604.62,4194.87,4228.72,4179.49,4268.72,4612.82,4362.05,222,1,0.799142028
4300,4013.33,4261.54,4124.1,4329.74,4613.85,4072.31,4595.9,4197.44,4225.13,4193.33,4276.92,4605.64,4372.31,223,0,0.60911522
4301.03,3978.97,4265.13,4093.33,4334.36,4631.79,4089.23,4635.9,4233.85,4271.79,4231.28,4306.67,4624.62,4381.03,224,1,0.857594704
4298.46,4006.15,4262.05,4110.77,4338.46,4618.46,4064.1,4618.46,4198.46,4230.26,4173.33,4281.54,4602.56,4353.85,225,0,0.756584653
4299.49,3994.36,4272.31,4146.15,4344.62,4626.67,4052.82,4613.33,4212.31,4231.79,4199.49,4276.41,4593.85,4354.36,226,0,0.814940659
4294.87,4030.26,4253.85,4108.72,4342.56,4624.62,4077.44,4610.26,4198.97,4212.82,4203.08,4276.41,4602.05,4354.36,227,0,0.932304531
4298.97,3977.95,4268.72,4104.62,4355.9,4630.26,4088.21,4631.28,4213.85,4254.87,4233.33,4292.82,4646.67,4395.38,228,1,0.76711678
4384.62,4068.72,4337.44,4186.15,4429.23,4705.13,4155.9,4690.26,4282.56,4319.49,4297.95,4342.05,4703.08,4453.85,229,1,0.757976583
4312.82,3987.18,4278.97,4100.51,4327.69,4617.95,4082.56,4625.64,4199.49,4234.36,4203.59,4278.97,4591.79,4368.21,230,1,0.846269687
4303.59,4029.23,4262.56,4113.85,4345.64,4626.67,4054.36,4631.28,4217.44,4255.38,4205.64,4276.92,4597.95,4368.21,231,0,0.909283493
4298.97,4011.28,4257.44,4116.41,4349.74,4568.21,4097.95,4617.95,4204.62,4242.05,4205.64,4276.92,4602.05,4355.9,232,0,0.864038461
4290.77,3942.56,4237.44,4102.05,4315.9,4608.21,4073.85,4619.49,4201.54,4251.28,4195.38,4285.13,4676.92,4389.74,233,1,0.880356275
4288.21,4000,4262.05,4122.05,4333.85,4615.38,4050.26,4612.31,4191.79,4229.23,4165.13,4266.67,4601.03,4357.95,234,0,0.722732601
4295.38,4025.64,4266.67,4120.51,4328.72,4613.85,4075.9,4603.59,4201.54,4218.46,4197.44,4274.87,4587.69,4362.05,235,0,0.845415799
4342.56,4062.56,4287.18,4156.41,4348.72,4629.74,4070.26,4591.79,4185.64,4227.18,4200,4285.64,4598.46,4384.62,236,0,0.548088861
4296.92,4038.97,4267.18,4145.64,4348.72,4627.69,4084.1,4625.64,4204.62,4241.03,4199.49,4271.28,4599.49,4342.56,237,0,0.91087621
4250.26,4025.13,4232.31,4123.59,4339.49,4614.87,4049.23,4590.26,4171.79,4192.82,4160,4232.31,4568.72,4300,238,0,0.930894834
4297.95,3940.51,4237.44,4080.51,4328.21,4606.67,4103.08,4639.49,4221.03,4242.05,4237.95,4300,4665.64,4375.38,239,1,0.945416801
4300.51,4017.95,4266.67,4124.1,4335.9,4616.41,4055.38,4612.82,4203.59,4222.56,4197.95,4263.59,4599.49,4360,240,0,0.804772356
4283.59,3989.23,4261.03,4120.51,4345.64,4618.97,4071.28,4616.92,4207.69,4235.9,4221.03,4284.1,4610.77,4347.18,241,0,0.865874804
4317.44,4006.67,4252.82,4112.82,4332.31,4617.44,4057.95,4595.9,4174.36,4220.51,4201.03,4266.67,4592.31,4359.49,242,1,0.612221329
4276.92,4005.13,4259.49,4138.46,4352.31,4620,4069.74,4614.36,4196.92,4227.18,4196.92,4265.13,4607.69,4338.97,243,0,0.829016343
4293.85,3993.33,4264.1,4105.13,4332.82,4614.87,4067.69,4616.41,4191.79,4237.95,4197.95,4282.05,4592.82,4353.33,244,0,0.584152192
4289.23,3973.33,4263.59,4108.72,4323.59,4618.97,4045.64,4610.77,4203.08,4216.92,4192.31,4280.51,4607.18,4343.08,245,1,0.730187332
4339.49,4025.64,4278.46,4124.1,4342.56,4617.95,4065.13,4600.51,4202.05,4246.67,4214.87,4291.79,4621.54,4387.18,246,1,0.789272661
4298.97,4014.36,4265.13,4122.56,4352.82,4613.33,4055.38,4609.74,4185.64,4230.26,4196.41,4275.9,4599.49,4356.92,247,0,0.776258759
4362.05,4049.23,4359.49,4152.82,4368.21,4664.1,4108.21,4656.92,4232.82,4275.38,4257.95,4331.79,4665.64,4417.44,248,0,0.975640564
4289.23,3990.26,4248.21,4100,4335.38,4623.08,4056.41,4611.28,4201.54,4233.85,4204.1,4264.62,4596.41,4355.9,249,0,0.784664474
4286.67,3995.9,4243.59,4109.74,4344.1,4614.87,4055.9,4620,4200.51,4226.67,4193.85,4267.69,4592.82,4346.67,250,0,0.874074187
4319.49,3988.21,4262.56,4113.33,4339.49,4627.69,4102.56,4624.1,4211.28,4220,4175.38,4300,4617.44,4379.49,251,1,0.916641282
4278.97,3995.38,4252.82,4113.85,4329.74,4614.87,4049.74,4610.77,4193.85,4218.97,4175.9,4259.49,4590.26,4333.85,252,0,0.772831983
4273.85,3992.31,4257.44,4124.62,4346.15,4628.21,4081.03,4624.1,4209.74,4232.82,4208.72,4272.82,4608.72,4336.41,253,0,0.816041453
4266.15,4002.56,4249.23,4121.54,4351.79,4630.26,4073.33,4604.62,4188.72,4209.74,4190.77,4251.79,4591.79,4323.08,254,0,0.917392158
4275.38,4014.87,4236.41,4121.03,4325.64,4610.26,4077.95,4611.28,4187.18,4198.46,4194.36,4252.82,4589.23,4324.1,255,0,0.716858218
4288.21,3977.95,4248.21,4108.72,4345.13,4612.31,4064.1,4595.9,4187.69,4233.33,4193.33,4271.28,4604.62,4350.77,256,1,0.620520254
4385.13,4029.74,4277.95,4121.03,4325.13,4608.21,4061.03,4628.21,4219.49,4247.18,4239.49,4304.1,4669.74,4453.85,257,1,0.902165905
4274.87,3974.87,4250.77,4102.05,4320,4608.21,4073.85,4600,4192.31,4222.05,4191.28,4271.79,4577.44,4331.79,258,0,0.647740069
4340,3976.41,4270.77,4131.79,4318.97,4614.87,4080,4607.69,4191.79,4224.62,4172.31,4289.74,4620,4402.56,259,1,0.895712893
4296.92,4008.21,4263.08,4137.95,4348.72,4633.33,4090.26,4626.15,4219.49,4260.51,4217.44,4283.59,4625.13,4364.62,260,1,0.793937785
4298.97,4014.36,4257.44,4125.13,4346.15,4583.08,4087.69,4605.13,4189.74,4226.15,4195.9,4279.49,4599.49,4349.23,261,0,0.801370197
4304.1,4026.67,4277.95,4141.03,4364.62,4634.36,4091.79,4672.31,4207.18,4226.15,4214.36,4288.21,4612.82,4349.74,262,0,0.783254705
4228.21,3988.72,4229.74,4090.77,4337.44,4612.31,4050.77,4610.26,4164.1,4217.95,4164.62,4245.64,4534.87,4265.13,263,0,0.877990351
4363.08,4062.05,4356.92,4166.15,4373.85,4666.15,4109.23,4654.36,4233.33,4278.97,4250.77,4322.56,4660,4405.64,264,0,0.901925968
4309.23,4043.59,4264.62,4115.38,4343.08,4623.59,4078.46,4610.77,4203.08,4231.79,4213.33,4283.08,4614.87,4365.13,265,0,0.853390609
4299.49,4054.36,4267.18,4135.9,4354.36,4630.77,4077.95,4621.03,4210.77,4233.33,4191.28,4278.46,4608.21,4347.69,266,0,0.945817657
4396.41,4025.13,4298.46,4127.18,4345.13,4599.49,4053.33,4613.85,4222.05,4247.69,4257.95,4320.51,4698.46,4461.03,267,1,0.925138857
4309.74,4008.21,4283.59,4114.36,4345.64,4623.08,4086.67,4633.85,4219.49,4259.49,4225.64,4312.31,4617.44,4379.49,268,1,0.715800382
4305.64,4007.69,4261.54,4134.36,4352.82,4606.15,4078.46,4624.1,4200.51,4231.79,4212.82,4282.56,4615.9,4360.51,269,1,0.850508835
4408.72,4039.49,4295.9,4141.03,4348.72,4614.36,4073.33,4598.97,4184.1,4257.95,4238.46,4315.9,4677.44,4452.82,270,1,0.938806865
4289.74,4006.15,4245.13,4112.82,4331.28,4615.38,4070.77,4606.15,4195.38,4227.69,4187.18,4268.72,4598.97,4357.44,271,0,0.874715578
4289.74,3995.9,4257.95,4128.72,4348.72,4626.15,4085.13,4625.64,4188.21,4234.87,4209.74,4278.46,4616.92,4351.79,272,0,0.807382112
4283.08,4006.15,4268.21,4124.1,4332.31,4608.21,4038.46,4598.46,4188.21,4220.51,4183.08,4253.85,4589.74,4346.67,273,0,0.744698462
4322.56,4016.92,4280,4131.79,4341.54,4616.41,4062.56,4638.46,4216.92,4258.46,4222.05,4298.97,4623.08,4375.38,274,1,0.621961021
4263.08,3961.54,4232.82,4083.59,4315.38,4589.74,4031.79,4590.26,4173.33,4226.15,4176.41,4239.49,4574.36,4322.05,275,0,0.740426774
4406.15,4038.97,4305.64,4139.49,4356.92,4630.77,4086.67,4634.87,4221.03,4271.79,4270.77,4330.26,4745.64,4504.62,276,1,0.925865532
4309.23,4009.74,4281.54,4137.44,4345.64,4615.9,4057.95,4612.82,4199.49,4236.92,4173.33,4288.72,4610.26,4361.54,277,1,0.756304705
4299.49,4018.97,4270.26,4142.05,4343.59,4616.92,4083.08,4610.26,4205.64,4243.08,4204.62,4285.64,4614.87,4355.38,278,0,0.735393603
4329.74,4056.41,4247.69,4140.51,4347.69,4614.87,4057.95,4616.92,4198.97,4226.67,4208.72,4272.31,4596.41,4376.92,279,0,0.861196794
4280.51,4027.69,4264.62,4121.03,4342.56,4617.95,4051.28,4601.54,4194.36,4232.82,4205.64,4273.85,4622.56,4349.74,280,1,0.719796852
4274.36,4020.51,4258.97,4124.1,4343.59,4618.46,4074.36,4628.21,4198.46,4220,4184.1,4269.23,4555.9,4333.33,281,0,0.87912222
4293.85,4058.97,4272.82,4138.46,4351.79,4631.28,4066.15,4621.54,4215.9,4233.33,4194.87,4277.44,4602.56,4347.18,282,0,0.951316618
4253.33,4026.67,4251.79,4136.41,4346.67,4614.36,4050.26,4594.36,4174.36,4184.62,4140.51,4255.38,4499.49,4296.41,283,0,0.857361387
4282.56,3988.72,4257.44,4104.62,4339.49,4618.46,4069.23,4629.74,4209.23,4232.31,4200,4274.87,4578.97,4346.67,284,0,0.835409003
4287.18,4008.72,4267.18,4116.92,4324.62,4604.1,4046.15,4596.92,4178.46,4218.46,4197.95,4275.9,4607.18,4348.72,285,1,0.636085529
4291.79,4012.82,4263.08,4123.08,4336.41,4617.44,4045.13,4601.03,4182.56,4228.72,4195.9,4269.74,4598.97,4355.38,286,1,0.663980261
4297.44,4029.23,4251.28,4131.79,4340.51,4604.1,4048.72,4603.08,4185.13,4218.97,4195.9,4277.44,4585.13,4346.15,287,1,0.922103718
4293.85,4016.92,4277.44,4141.54,4357.44,4634.36,4078.97,4625.64,4220.51,4232.82,4211.79,4280,4600,4358.97,288,0,0.86326335
4282.56,3961.54,4229.23,4105.13,4324.62,4617.44,4075.9,4614.87,4200.51,4235.38,4185.13,4267.69,4615.9,4365.64,289,1,0.732479553
4297.44,3985.64,4264.1,4136.41,4330.77,4624.1,4073.85,4585.64,4192.82,4228.21,4202.05,4282.05,4605.13,4364.1,290,0,0.601985403
4292.31,3995.9,4262.56,4121.03,4344.62,4631.79,4077.95,4628.72,4209.74,4238.46,4208.72,4289.23,4594.87,4361.03,291,0,0.788156085
4311.28,4002.05,4271.28,4135.9,4365.13,4641.03,4087.18,4635.38,4202.05,4242.56,4230.26,4292.31,4635.38,4374.36,292,0,0.764874095
4367.18,4045.64,4329.74,4183.08,4407.69,4696.92,4151.79,4677.44,4265.13,4292.82,4275.9,4333.85,4674.36,4428.21,293,1,0.723903163
4296.41,4005.64,4239.49,4120,4344.1,4625.64,4078.97,4595.38,4192.31,4230.77,4189.74,4269.23,4584.62,4353.85,294,0,0.895436785
4278.46,4021.54,4263.08,4108.72,4348.21,4627.18,4082.05,4616.41,4195.38,4230.77,4188.72,4270.26,4562.56,4328.72,295,0,0.919538024
4300.51,4025.13,4258.46,4134.36,4318.97,4585.13,4069.74,4594.36,4175.9,4216.92,4174.87,4278.46,4594.87,4352.31,296,0,0.701541089
4318.46,4020.51,4287.69,4123.59,4351.79,4636.92,4089.23,4635.38,4212.31,4252.31,4231.28,4296.41,4618.97,4380.51,297,0,0.515263081
4297.95,3975.9,4263.08,4106.67,4317.95,4616.92,4085.64,4619.49,4208.72,4228.72,4206.15,4292.82,4597.95,4366.15,298,1,0.734704654
4305.64,4004.62,4261.54,4112.31,4333.33,4597.95,4049.23,4607.69,4172.82,4224.62,4183.08,4272.82,4602.05,4363.08,299,1,0.781600551
4221.03,4014.87,4213.85,4105.13,4335.9,4617.44,4060.51,4606.15,4182.56,4190.26,4158.97,4229.74,4546.15,4274.36,300,0,0.975875749
4292.31,3933.85,4239.49,4073.33,4326.67,4602.56,4089.23,4629.23,4211.28,4248.72,4251.28,4304.62,4667.18,4381.03,301,1,0.950217045
4297.44,3955.9,4256.41,4124.1,4346.67,4629.74,4052.31,4615.38,4220.51,4241.54,4213.85,4275.38,4609.74,4359.49,302,1,0.797807492
4264.62,4022.05,4247.18,4153.33,4344.1,4610.77,4057.95,4592.82,4181.54,4202.56,4156.41,4253.33,4547.69,4301.03,303,0,0.886121382
4284.62,4007.69,4262.05,4123.59,4331.28,4608.21,4064.62,4608.72,4190.26,4214.36,4201.54,4273.33,4594.36,4337.95,304,0,0.774684219
4278.46,4001.03,4249.74,4112.82,4331.79,4625.64,4069.74,4622.56,4212.31,4237.95,4206.67,4272.31,4603.59,4340.51,305,0,0.882919738
4292.31,4006.67,4261.54,4120,4337.44,4614.36,4049.23,4611.79,4183.08,4223.59,4203.08,4273.85,4580,4354.36,306,1,0.852909599
4292.82,3990.77,4280.51,4119.49,4343.08,4625.13,4070.26,4620.51,4209.23,4231.28,4215.38,4291.28,4614.87,4362.56,307,0,0.555479269
4278.97,3965.13,4245.13,4106.15,4323.08,4606.67,4035.38,4609.74,4197.44,4218.46,4191.79,4272.82,4602.56,4335.38,308,1,0.530450174
4275.38,3977.44,4240,4093.85,4330.77,4612.82,4048.21,4619.49,4204.1,4224.62,4192.82,4257.95,4586.67,4337.95,309,0,0.862861839
4286.67,3993.85,4263.59,4122.05,4348.72,4630.26,4079.49,4614.87,4194.36,4228.72,4209.74,4271.79,4608.72,4349.74,310,0,0.834916314
4281.54,4010.26,4230.77,4116.41,4334.87,4602.56,4051.79,4629.23,4204.1,4224.62,4192.82,4266.67,4582.05,4338.46,311,0,0.89964578
4299.49,4020.51,4260.51,4125.64,4348.21,4635.38,4090.77,4617.95,4192.31,4217.95,4193.85,4268.21,4578.97,4362.56,312,0,0.922866078
4336.92,3979.49,4270.77,4136.41,4325.64,4613.85,4071.79,4606.67,4193.33,4230.77,4182.56,4294.36,4633.33,4406.67,313,1,0.918038472
4288.72,3994.87,4258.97,4103.08,4335.38,4613.33,4059.49,4618.97,4196.92,4220,4176.92,4269.74,4583.08,4347.18,314,1,0.560743788
4295.38,3938.97,4242.56,4094.87,4317.95,4601.03,4073.33,4612.82,4195.9,4243.08,4190.77,4286.67,4676.92,4396.41,315,1,0.916291069
4333.33,3964.1,4250.77,4114.36,4343.08,4603.59,4070.26,4596.92,4184.1,4218.97,4193.85,4284.62,4598.97,4389.23,316,1,0.94459476
4281.03,3992.31,4257.44,4105.64,4339.49,4625.13,4072.82,4612.31,4210.26,4240.51,4206.67,4280,4611.28,4339.49,317,0,0.875663473
4299.49,4023.59,4266.15,4113.33,4344.1,4621.54,4061.03,4622.56,4205.64,4242.05,4198.46,4282.05,4588.21,4357.44,318,0,0.814699634
4292.82,4048.72,4261.54,4148.72,4364.62,4637.95,4085.64,4641.54,4206.67,4231.28,4202.05,4273.33,4579.49,4324.62,319,0,0.941873563
4296.92,3992.82,4265.64,4135.38,4348.72,4629.23,4081.54,4631.28,4200,4233.85,4205.64,4284.62,4614.36,4358.46,320,0,0.713066186
4281.54,4014.36,4279.49,4123.08,4347.69,4615.38,4079.49,4623.59,4193.85,4219.49,4195.38,4285.64,4586.67,4344.62,321,0,0.798070887
4366.15,4030.26,4316.41,4162.05,4391.79,4657.95,4113.33,4662.05,4250.26,4268.72,4214.87,4318.46,4622.05,4403.08,322,1,0.503386069
4318.46,4010.77,4272.31,4120,4355.38,4632.82,4110.77,4635.9,4222.05,4244.1,4227.69,4296.92,4612.31,4382.05,323,1,0.688168463
4454.36,4124.1,4280.51,4160,4328.72,4590.26,4067.18,4600,4181.03,4209.74,4225.64,4309.74,4659.49,4477.95,324,0,0.995860679
4307.18,4007.69,4276.41,4106.15,4351.79,4625.64,4090.77,4633.33,4225.64,4248.21,4223.59,4293.85,4619.49,4371.28,325,0,0.523314672
4312.31,3997.95,4277.44,4137.95,4327.18,4616.92,4077.95,4633.85,4224.1,4240.51,4200,4292.31,4611.28,4376.92,326,1,0.847973356
4296.41,4000.51,4258.97,4107.69,4322.05,4598.46,4081.54,4600.51,4185.13,4210.26,4192.31,4271.28,4594.36,4372.82,327,1,0.653834589
4311.28,4001.54,4272.82,4133.85,4358.97,4641.03,4088.21,4644.1,4206.15,4244.1,4224.62,4289.23,4636.92,4369.23,328,0,0.677687841
4305.13,4016.41,4282.05,4123.08,4337.44,4616.41,4054.87,4619.49,4203.59,4236.92,4161.54,4275.38,4599.49,4366.15,329,0,0.880901236
4292.31,4004.62,4253.33,4124.1,4352.31,4625.13,4062.56,4614.36,4208.72,4240.51,4212.31,4274.87,4608.21,4353.33,330,0,0.885999125
4290.26,3995.9,4251.79,4098.46,4343.08,4615.9,4082.05,4610.26,4197.44,4224.1,4208.21,4286.15,4625.13,4362.56,331,0,0.625533058
4297.95,3998.97,4274.87,4107.18,4334.87,4613.85,4043.08,4607.18,4187.69,4222.56,4196.41,4273.85,4599.49,4347.18,332,1,0.591516919
4289.74,3987.18,4247.18,4091.79,4321.03,4614.87,4055.9,4615.38,4194.36,4229.23,4193.85,4274.87,4593.85,4349.74,333,0,0.636671618
4310.77,4006.67,4281.03,4121.54,4353.85,4626.15,4100,4601.54,4182.56,4222.05,4208.72,4279.49,4607.69,4378.46,334,1,0.750592645
4266.67,3969.74,4246.15,4096.41,4325.64,4603.59,4055.9,4627.18,4209.23,4224.1,4205.13,4267.69,4586.67,4335.9,335,1,0.871979102
4229.74,4046.67,4247.18,4148.72,4338.97,4613.85,4053.85,4592.82,4177.95,4203.59,4141.54,4237.95,4506.67,4261.03,336,0,0.96887712
4321.54,4023.08,4277.95,4127.69,4341.03,4616.92,4057.44,4598.46,4175.38,4215.38,4189.74,4278.97,4593.85,4372.82,337,1,0.677992092
4306.15,4007.69,4253.33,4121.03,4330.26,4579.49,4077.44,4607.69,4186.67,4224.62,4198.97,4267.18,4622.56,4367.18,338,0,0.59556262
4330.26,4051.28,4275.38,4120.51,4346.67,4630.77,4121.54,4626.15,4210.26,4241.54,4233.33,4307.18,4632.82,4387.18,339,1,0.674991537
4309.23,4006.67,4265.64,4119.49,4331.79,4613.85,4049.23,4611.79,4205.64,4235.38,4226.67,4285.64,4623.59,4372.82,340,1,0.546821277
4375.9,4071.79,4342.05,4194.36,4419.49,4693.85,4142.05,4690.77,4276.92,4304.1,4283.59,4345.64,4696.41,4452.31,341,1,0.604858954
4301.03,4011.79,4274.87,4150.77,4335.9,4623.08,4055.38,4607.69,4197.44,4232.31,4212.82,4278.97,4612.82,4366.15,342,0,0.772297933
4320.51,4012.82,4275.38,4123.59,4358.46,4638.46,4113.85,4627.69,4207.18,4242.56,4229.74,4290.77,4627.18,4396.41,343,1,0.500109165
4298.46,4003.59,4260,4128.72,4349.23,4629.74,4084.1,4615.38,4205.13,4249.74,4208.21,4274.87,4614.36,4365.13,344,0,0.816833241
4277.95,3995.9,4250.77,4110.77,4334.36,4617.44,4056.92,4612.82,4198.97,4235.9,4181.03,4267.18,4595.38,4350.77,345,0,0.897626203
4247.18,3958.46,4231.28,4095.9,4328.21,4611.28,4050.26,4626.15,4216.92,4235.38,4186.67,4260,4561.54,4317.95,346,0,0.972080652
4306.67,4008.21,4276.92,4142.05,4343.08,4602.05,4084.1,4631.79,4218.97,4237.44,4225.13,4293.33,4631.79,4371.79,347,0,0.614376227
4289.23,4006.15,4281.03,4136.41,4340.51,4611.28,4061.54,4609.74,4196.92,4218.97,4211.79,4283.59,4600.51,4361.54,348,1,0.738555087
4272.82,3979.49,4248.21,4098.46,4342.56,4620.51,4071.79,4629.23,4203.59,4229.74,4208.21,4279.49,4594.36,4340,349,0,0.830591816
